0:21681 19092 22889 15407 13464 25001 24790 23313
0:18532 19111 16936 5788 13467 22027 6181 20823
1:22889 5338 17487 22516 5513 5982 9495 16914
0:8628 1275 13389 23990 22233 10627 23337 24764
0:8865 23540 7820 13389 23836 7855 16021 4710
0:13599 10335 5273 8084 9357 19111 5331 17487
0:18669 4754 16846 20202 11257 9416 18328 14760
1:20593 8292 24553 24090 18328 19824 6916 400
0:23990 5273 15407 2674 19959 13389 13599 22658
0:6092 9535 22889 18184 3135 10942 16694 5165
0:5440 6226 12025 17857 11314 17906 16557 16175
0:10061 15069 9571 267 19590 2248 19754 16694
0:18116 9599 9063 5240 1823 15949 16694 23832
0:19590 9778 23990 3958 16793 10324 1275 15407
0:19633 16125 21076 22388 15894 23419 2581 8576
0:1506 22889 4028 17616 16125 17924 2671 6092
0:14969 13599 17487 5986 6092 20202 9535 4805
0:12079 3704 9431 17487 714 25096 12219 13130
0:18532 1888 4754 21086 15094 21508 19818 15053
1:16175 25555 8865 17487 1888 3131 15053 382
0:16694 7874 15407 715 6705 5550 4754 20337
0:22889 12458 9571 19590 3907 23242 18541 23925
0:23337 19590 18328 13467 23405 8628 400 4936
0:10942 16557 17906 11314 22516 13389 16625 10990
0:22889 2299 9778 10627 16408 25664 15796 5788
0:51 17036 9547 8865 13036 19865 10467 11503
0:18876 21170 5788 2671 2248 523 7820 16793
0:23337 9664 12025 18328 22388 16719 25225 24882
0:5788 19590 8325 4710 3898 18876 20710 16408
0:20654 19111 10669 22119 22233 18440 8820 23947
0:3131 5808 25873 3907 10337 21170 17105 19754
0:8865 18532 13599 17105 18033 2571 7444 17487
0:20043 6226 17036 11314 22388 10143 23337 2762
1:17487 4754 2571 13599 9431 25096 18160 5982
0:12219 25958 2571 17699 18328 17188 11530 5259
0:10616 14504 2581 24427 8331 16557 16625 22516
0:17036 4545 7732 18532 17105 14227 1012 24554
0:8865 23113 18184 22889 20238 21486 17036 1888
0:12007 2248 4394 24456 11740 14681 15280 11817
1:17487 24456 138 18541 21710 9431 10324 1888
0:13389 9222 1905 25940 16793 14681 21073 23990
0:21508 16557 22516 10990 15796 16008 19111 9778
0:10627 8865 1275 24090 19590 15407 16408 15069
0:15143 24377 17536 2571 5165 6092 2581 10143
0:6071 9601 15615 3690 19865 17674 24870 865
0:2248 4196 19590 8257 17487 16254 6226 7120
0:18541 16175 25555 2571 2777 6282 8865 17710
0:18532 715 3898 9567 15094 6198 19111 7874
0:2571 23990 20043 19590 3131 8576 1888 21508
0:14108 13599 25181 2571 11314 16694 22516 21710
0:16793 15407 4839 2571 25181 6705 7584 715
0:9222 25418 24431 9495 12099 6774 4489 10117
0:5165 18630 4545 15094 2571 6092 8398 25873
1:9511 8407 8628 8084 10669 5165 22889 25001
1:22889 4545 16694 15069 19754 18033 2248 8257
0:22889 12025 23337 18328 13578 16719 16846 21170
0:15094 21827 19092 18532 19111 7874 5977 21086
0:16951 3704 20043 13926 12550 18630 3131 21998
0:3131 8865 15053 19590 16175 25555 16719 5808
0:8865 9547 2531 1888 23113 16512 546 5649
0:9222 24431 12099 25418 6774 10117 9495 22790
0:8865 5649 22027 3131 16175 25555 16793 10467
0:12025 2248 19590 22388 9495 21710 5788 11008
0:5982 3905 22027 4710 23925 23313 4754 23836
0:4839 16793 13599 23925 6916 3866 7584 2671
0:4754 18669 7820 5982 2527 17487 3386 7874
0:21024 22854 8648 1414 13599 24882 14951 24501
0:19633 1506 11953 21076 20710 16125 19229 1823
0:8648 17487 1888 19633 17036 12541 2320 16413
0:17487 12096 18532 23055 12079 16482 21170 16694
0:7584 16719 20593 23337 2762 6700 16793 4839
0:1506 16793 10942 13389 400 14227 22889 19229
0:20202 16846 12680 455 22003 14760 11257 16771
0:18737 15069 138 10324 21170 12614 17239 9222
0:10143 8217 16260 15143 21212 16900 19824 5440
0:15094 19833 1423 7731 5513 17616 11745 8971
0:2401 16175 25555 12552 17239 1423 6270 24398
0:24791 25873 9778 9063 9599 18374 18116 9853
0:4533 4196 2248 16496 11995 22889 16175 25555
0:16793 10942 23113 6705 4839 2316 16694 20710
0:19896 6226 5788 17036 16694 20823 12607 16408
0:8865 20823 11503 2531 5649 20654 16694 15053
0:1888 16793 22614 3958 4839 8407 13341 4936
0:12250 25873 12552 7820 18184 17036 3131 6914
0:22889 7447 13036 25225 3704 17188 2571 25181
0:14495 10942 5165 6205 24427 25873 15407 14227
0:20043 6226 6205 13226 20474 17036 3704 9431
0:17487 22609 12219 714 27 12079 13303 21170
0:22889 5338 17487 22516 5513 5982 9495 16914
0:10942 8865 5273 3958 17107 19345 24427 8628
0:1888 14914 9981 16512 13599 4936 849 3905
0:13776 16846 16771 14760 11257 17487 20202 193
0:10027 24431 17293 10324 15069 5273 23058 21073
1:17487 5788 21710 22119 7444 20654 9431 17248
0:6774 10117 9222 24431 12099 25418 2581 1423
0:23608 10011 10169 18328 1888 11817 13465 23405
0:13599 1888 21086 10669 21710 12541 25707 22695
0:5773 24561 18033 13036 8257 3898 19754 2531
0:16793 1919 20654 138 2059 15053 4839 5223
1:16966 22119 8865 8628 23646 23990 18033 5891
0:1905 13389 25940 23990 16975 22119 18328 3907
0:15453 6181 25873 24377 10950 24427 13467 20823
0:16974 5788 13926 19590 16408 9547 12550 20043
0:2581 8576 23646 3131 715 24377 16175 25555
0:9778 19590 16793 10627 24554 15796 23608 23836
0:370 5788 265 5582 15407 3898 16793 10627
1:17275 23540 11825 523 4936 21710 15069 21508
0:17036 7732 14227 15053 16876 25968 15143 1888
0:2248 4196 18134 15053 4533 13467 1022 15069
0:16694 22388 1506 3898 19740 2531 10304 17036
0:16694 22889 14108 19754 19590 6641 23337 23398
0:12112 12025 7584 11008 22889 23337 20043 2762
0:22889 11314 21147 17036 5338 3476 14227 18532
0:19590 1275 12541 15615 9778 13389 9285 22027
0:9285 19590 16771 16846 9571 14760 193 5788
0:5273 8628 9222 8865 10942 5331 13599 13056
0:2248 16408 11314 21147 18440 2671 6916 10669
0:17105 25873 3131 20593 9431 2571 13599 20859
0:24554 10627 15615 19865 10779 17107 715 25873
0:13599 11022 2671 15228 24501 2478 18500 3476
0:25225 17107 1905 22027 23836 18532 13389 17239
0:9981 1888 20043 16413 17036 14914 10296 10011
0:17487 16846 22516 16771 13776 8865 2533 17036
0:18184 22889 6092 9535 12552 5582 19345 16694
0:7120 2248 20307 4545 24013 19111 4196 1423
0:2581 6071 8331 24142 25664 21374 15615 8576
0:22889 11907 19092 15925 21673 21681 20115 20823
0:9222 17107 24427 13926 13389 25664 15796 10627
0:15615 17674 19865 6071 3690 24592 24870 865
0:6404 6181 22516 19092 6226 15453 16625 20465
0:18532 8865 15053 21827 8648 12093 10669 19754
0:8648 715 1888 7874 6198 5550 3265 5986
0:22889 2248 4196 9571 21086 19092 1704 20654
0:18117 25873 12025 12552 3566 17036 19590 8257
0:25225 6226 8576 10942 23419 2674 25485 1012
0:1823 19633 3625 9853 5240 9599 15949 10546
0:715 5550 16694 7874 6705 16583 7421 8648
0:18033 11008 23337 22388 24561 17487 19754 12025
0:21831 19754 1012 12922 21827 10107 15094 25707
0:10669 6282 15094 16793 1926 20593 19754 12098
0:21478 17487 1888 8628 5982 19092 8865 12552
0:17036 16694 11503 51 13036 5550 8865 21797
0:19633 19865 24431 8648 17674 5513 15894 23337
0:20884 22889 24456 14700 5513 11817 13389 12007
0:23608 5550 3265 15137 8648 13465 13341 4394
0:2248 4196 8628 22889 16694 25873 9160 19590
0:22889 5338 17487 22516 5513 5982 9495 16914
0:16793 2248 22889 4839 6916 17487 25873 8257
0:22889 9511 15094 8407 24882 4214 10669 10027
0:8648 22516 19633 13331 5513 24882 227 6226
0:18532 22119 19111 13389 2527 4545 7066 3898
1:9222 24431 12099 523 15053 23608 24377 24427
0:4754 3958 9222 16793 10942 23507 5331 23836
0:16951 3704 20043 13926 12550 18630 3131 21998
0:8628 9571 23646 19590 22119 23242 8865 22889
0:21170 17487 24398 16876 16719 97 24128 17710
0:13599 4754 10324 21508 15228 19345 25181 21950
1:16175 25555 20823 17487 4533 20654 7209 17239
0:715 3907 21673 18328 10669 21827 21086 19754
0:715 12552 7758 5550 3265 16694 16175 25555
0:19754 15542 5977 21827 3898 3131 22854 10669
0:8547 15094 10011 25485 22854 21827 6226 1423
0:16793 19229 1926 20823 2674 16986 15094 4839
0:16793 7584 19633 8257 2571 15414 21073 6270
0:8865 10779 20823 5649 2531 17036 51 9547
1:15615 6071 19865 3690 865 17674 24592 13472
0:21073 523 3989 8576 18532 9571 2581 16482
0:20173 25664 23337 9664 23405 11008 13926 523
0:25873 16694 18532 10942 17036 8865 2581 715
0:1888 24478 21086 16719 16914 15053 24561 18033
0:9222 24431 6774 10117 25418 12099 24519 9576
0:9222 22889 15069 24431 19590 24090 25096 8257
0:7428 4754 20043 17107 9778 715 10627 3476
0:16793 4839 13599 7584 25873 2671 11022 23925
0:19111 2248 4196 18532 19833 5440 17857 8971
0:265 4936 6226 13467 16496 4394 15296 16694
0:17487 13130 16175 25555 12219 2571 22233 9431
0:13926 19111 2533 2478 16793 6700 25664 19092
0:15053 17487 18033 20654 7732 24377 3131 8865
0:16793 19092 21508 23507 4754 13341 10011 13464
0:20474 6282 2762 3704 8648 7444 5129 16793
0:1506 17616 16793 15407 23507 17699 19229 21130
0:19590 13389 7732 11530 22119 15137 23836 20043
0:25873 16793 17699 9495 6916 14700 22518 22119
0:2248 6916 21100 6641 25418 24116 16408 21147
0:21076 2248 9431 8257 5788 4196 2571 15184
1:12913 8628 8257 16694 3898 7444 23058 3989
0:17036 8865 4545 24554 2527 21086 20654 9778
0:17188 13036 5259 12219 2531 25225 2571 9547
0:21073 19590 13389 22119 1905 9571 18541 11314
0:4353 12025 15053 7732 21147 22388 11008 13389
1:19633 8648 16125 19229 21485 18532 21076 1823
0:3131 4626 17036 5808 13341 21797 22516 16254
0:20823 6181 8865 13858 13467 13604 10011 24764
0:17487 9357 13389 22119 2248 19111 22027 9576
0:22889 11314 18541 10335 21710 17710 4710 15339
0:17742 9599 18116 10546 9063 18571 15949 19754
0:138 16771 16846 24142 18524 10324 14760 16719
0:21130 12922 17616 6175 1506 16125 8419 17924
0:10069 22516 11314 17906 16557 16625 18558 10942
1:5649 20654 8820 8865 20823 5440 7731 10143
0:8257 8865 4754 17105 15053 18532 1888 2571
0:15053 17487 18033 5788 13389 23836 18532 24561
0:14561 8419 8257 5273 4936 24879 15407 12922
0:2571 13130 22233 18194 355 714 25096 27
0:8648 715 1888 7874 6198 5550 3265 5986
0:15407 20064 19360 25873 18532 3958 10800 9357
1:715 19268 7584 17275 17036 23540 16694 21508
0:19139 7584 19345 10324 13464 523 16413 21637
0:9599 9063 16694 15949 15337 23832 18116 3625
0:16694 17036 24669 21147 18440 11503 8865 6181
0:13467 22233 6181 714 25485 265 2219 13129
1:6389 16413 10950 24377 400 6181 11867 24142
0:8648 1888 2571 13599 16413 15053 14108 10779
0:21637 2571 17036 27 11314 714 25181 16583
0:17036 19633 20202 19659 11574 16694 16125 21130
0:15069 25873 2248 10027 18737 12552 18766 10324
0:19844 3907 8865 786 19345 14842 3131 10011
0:15053 15137 5550 23608 25652 16175 25555 25103
0:18541 12025 8217 16260 2581 3281 2571 23337
0:15138 4394 20710 2248 9571 5788 4710 19110
0:1275 9778 25215 10627 16408 19590 24938 2478
1:17487 2815 5788 15894 20823 9547 24013 19896
0:6071 15615 9601 3690 19865 865 17674 24870
0:19865 15615 19959 14520 865 24592 3690 15143
0:17487 16234 24398 3131 21170 22027 24128 16876
0:567 400 16413 11995 22889 3476 24427 10950
0:22889 16793 15407 24790 4839 21637 11825 25485
0:22889 17699 15143 25652 14227 16900 24377 2719
0:2571 903 18541 21508 13331 19818 10027 19633
0:22889 19092 11093 17487 19345 16125 5982 23925
0:7584 19633 17036 4839 6175 1888 21508 12387
0:2571 714 17487 3704 8257 9431 22233 16583
0:2248 3016 265 13467 15833 24884 7731 5223
0:16793 4839 1012 7584 24882 24142 19229 16413
0:8257 22889 19590 8865 8628 25873 16125 5165
0:15053 24377 24427 4545 16175 25555 12098 22889
0:1542 22516 20043 10296 5513 15542 3898 11158
0:24431 16793 23990 10027 23947 3958 12541 5331
0:2248 17487 2533 11314 24128 4545 15069 19754
0:20593 16793 18328 3907 322 10011 22388 11314
0:1506 21076 16125 17616 9222 15407 19111 4028
0:22516 16557 16008 11314 10990 17906 14504 17216
0:21710 17275 16008 5788 9222 6205 21508 4936
0:12025 13331 3866 2571 24882 18541 17105 16951
0:5777 16793 15061 2571 7732 14681 14227 10011
0:17036 14227 8865 18532 10942 25181 17105 22119
0:4545 15053 14227 8865 2248 7120 23646 7209
0:17924 19633 17616 3882 16125 2320 1823 12922
0:16413 9222 23507 19303 15053 16793 24377 4805
0:6226 18440 16793 24116 21147 2248 15069 4839
1:15053 17487 21170 20823 16175 25555 7209 20468
0:13599 17487 21170 3476 20202 17906 25873 16694
0:16694 22889 17036 8628 11936 18184 8865 25652
0:193 23608 10627 13129 5788 24554 21710 23242
1:6916 25418 2248 2671 9495 6226 9222 5129
0:6700 16846 16719 16771 1954 14760 193 3386
0:7584 15833 2248 24554 19633 6270 10568 13467
0:13858 20823 25873 4754 16496 6092 25485 6181
1:16793 2533 10669 4839 19754 21673 21170 2248
0:24561 2671 18033 13389 11008 6916 3898 11530
0:8865 4899 6181 51 16694 17036 13036 10779
0:22516 18541 13331 11314 16557 2083 22889 3866
0:20654 22027 21086 21486 17487 21710 8628 23242
0:9222 4979 19590 9495 19959 15615 15894 6774
0:16793 3907 2571 21637 4839 23507 15693 24501
0:9357 2571 8865 25225 10156 4710 23646 5165
0:4196 2248 17487 7731 15094 19959 16694 23055
0:16203 9599 9063 23832 1823 18571 21486 15949
0:4067 18532 19111 8648 6226 13341 2320 19092
0:24142 851 3905 23058 5777 7444 8865 25958
0:8865 21906 5649 9547 2531 10467 11503 20823
0:22516 13331 16557 25217 11844 11314 18896 10990
0:24377 15053 24427 14227 15094 23646 5165 11296
0:21170 17487 15053 1022 20468 16860 24128 2533
0:21086 22854 2121 3898 18328 22022 15094 4394
0:3117 21827 15094 2674 9511 856 11995 10669
1:8865 18856 13036 3905 11503 5982 1888 2531
0:9222 24431 25418 12099 6774 10117 22790 9576
0:1888 17487 10324 15053 23540 17699 6205 4055
0:6226 21076 24882 24639 8648 19590 2248 9431
0:11022 5165 10627 9664 9511 14681 15069 5273
0:15615 6071 19865 17674 3690 865 24870 24592
1:2571 13130 22233 16583 3704 714 25096 8257
0:16793 25873 19014 1919 1926 138 18500 24456
0:21637 22233 27 714 13130 19345 13599 12079
0:16694 17036 715 6705 5129 5550 9599 9853
0:15184 24398 20593 20694 21797 16351 17710 20654
0:12025 7584 22388 2762 11008 21827 11825 12112
0:6181 13467 25103 2219 15453 20823 25485 13129
0:8648 1888 5986 24398 8865 18541 21906 6205
0:15094 2248 19590 8628 2581 7731 5513 6092
0:6071 8331 15143 9601 3690 17036 8576 2581
0:21710 2527 17487 5440 13855 16175 25555 7120
0:8865 16413 13599 15053 18543 11022 11257 16175
0:17487 21170 22889 16719 16876 4805 12219 17848
0:4534 24142 2581 16951 23113 1888 8331 1926
0:10669 21086 15833 10568 19633 265 17674 11953
0:21170 17487 24398 16876 16719 97 24128 17710
0:5788 19590 8325 4710 3898 18876 20710 16408
0:6404 6181 22516 19092 6226 15453 16625 20465
1:11314 2527 15833 19754 364 2248 18440 24884
0:3898 715 16694 22388 17071 11314 6198 21710
1:9222 25418 9495 24431 8199 9571 12099 6774
0:17487 21170 22889 16719 16876 4805 12219 17848
0:17487 21170 22889 16719 16876 4805 12219 17848
0:19345 5273 3476 786 13599 1414 19633 1304
0:24116 6226 22889 25418 15069 18440 16496 5129
1:17487 10324 24028 24142 23058 15069 15791 15280
0:19590 5788 21710 9571 18532 15829 8257 19111
0:13926 17107 16408 10627 3704 19111 9778 16951
0:15407 22119 21710 24427 19111 21681 15053 8865
0:23337 4080 25096 8628 18328 8257 25225 9357
0:10950 7732 1012 23608 11530 16413 193 12007
0:25418 9222 24431 22410 12099 138 9495 5273
0:7584 6226 2248 4839 17674 21508 9014 2671
0:17487 21170 22889 16719 16876 4805 12219 17848
0:17487 21170 22889 16719 16876 4805 12219 17848
0:14227 17036 20593 19824 15143 15094 24553 6092
0:6282 10669 15833 8865 21073 25873 3989 16793
0:9222 24553 193 23337 9571 24427 4710 2248
2:17036 16694 21147 24116 2172 11314 18532 15542
0:25707 21827 19754 22854 8331 21086 15542 8576
0:19092 5273 11008 18532 18033 13599 5977 193
0:8257 14108 8628 2248 15069 19590 17745 23337
0:5977 19754 3131 16793 15791 17699 5982 22854
0:13137 7444 10324 13881 24142 138 12614 19110
1:7584 22388 12025 11314 21827 10669 15094 18541
0:1474 24790 2248 4196 19092 13926 15094 23507
0:22889 23337 4710 12025 7584 23925 5982 12033
0:8257 2248 19590 17487 12025 4196 13467 22889
0:16793 24142 6916 4839 17036 21147 24884 11314
0:8217 16260 13036 20043 25001 4754 16793 9981
0:17239 7444 15069 23058 20307 18737 267 2872
0:24554 4754 9778 3131 17487 19345 24553 1275
1:17036 22889 15143 400 22516 25652 5513 3897
0:1823 3625 9853 9063 19633 9599 10546 11844
0:22889 19092 11093 17487 19345 16125 5982 23925
0:12025 22388 12112 23337 11008 16557 2943 20043
0:13599 19449 11022 14681 9510 8166 18532 2478
0:4936 322 16793 4839 400 10627 1370 3907
0:19590 8648 11867 16125 16413 21073 17487 12098
0:12025 22676 11008 18033 22388 9664 10990 7584
0:9222 24431 5273 15069 8628 25418 23058 12099
0:25854 16846 9416 455 20202 2527 2478 11022
0:21827 13257 2674 6226 17856 1121 18033 2248
0:16557 17487 17906 18541 19092 22516 21076 4754
0:10669 2762 4196 2248 20654 7120 7584 20474
0:10324 4754 21508 3989 17036 3303 19633 23836
0:19590 5788 9571 8628 9778 3907 19926 20043
0:8189 18532 12025 9571 25873 6181 20064 24639
0:16846 20202 12680 455 22388 14108 22003 20043
0:2248 19360 25181 24561 4196 14108 2571 15407
0:23337 22388 17616 3131 14153 11314 18328 18541
1:17487 21170 22889 16719 16876 4805 12219 17848
0:13599 11022 2671 15228 24501 2478 18500 3476
0:715 2728 5550 6181 8648 16694 7874 25103
0:2248 4196 18440 6226 11740 6916 16408 17856
0:22889 17487 16079 8141 16125 903 5338 23242
0:13599 19754 11022 11314 23337 2719 20202 21170
0:16694 22516 17487 20202 6092 8257 3135 9535
0:21356 17487 24398 16694 21170 23337 12079 3871
0:6916 2671 25873 21998 16793 4839 20593 2248
0:14108 13926 9664 8648 11867 714 23608 13341
0:11022 13599 3335 15137 2719 24501 17487 21170
0:9495 9222 25418 22889 24431 12099 22790 6916
0:22889 19754 14108 25181 19590 13599 2571 15542
0:11008 22388 18532 14339 1022 7732 10950 23764
0:19659 19754 22854 15094 22889 11574 18328 21827
0:7584 16793 4839 715 21073 9197 1275 12872
0:22516 16557 17906 11314 10990 684 16008 14504
0:17487 17275 6205 16168 21086 22614 10011 15833
0:18583 18328 9222 8628 10627 9357 3898 16694
0:3476 13599 19345 7584 10779 19633 18532 13926
0:17487 19111 12219 1423 3898 7120 15094 22119
0:14339 18440 3898 17036 21147 22889 10950 6226
0:2671 15228 19345 25664 16793 4839 4754 13599
0:16793 5129 1888 8648 2320 8576 19248 16986
0:23405 23337 9664 7732 20043 97 24398 11008
0:16793 8257 8628 3989 21073 15407 10942 2581
0:11759 17188 12219 15258 3958 22516 8865 25225
0:16694 25709 715 6181 5550 23242 5788 11867
0:1244 12025 2762 20593 6282 8407 4710 24431
0:12219 17487 21710 8257 22233 13130 9431 19111
0:22516 8299 16557 17487 24398 10990 3958 16876
0:23990 22233 22658 19590 22119 2674 23646 20593
0:25873 15069 16793 2248 21710 4196 24882 4839
0:20654 4545 19111 15053 1704 22027 21710 10950
0:2671 17487 16793 13599 18500 20823 13858 3131
0:2671 13599 6916 18500 15228 19555 2248 24561
0:24142 6774 10117 10324 24431 8601 1423 9576
0:1423 9222 6774 24431 15094 10117 25418 12099
0:17487 8257 8628 5273 6092 4196 8865 9535
0:5730 24142 138 17107 24401 10942 23313 16793
0:9222 11154 24431 25418 6774 10117 12099 9495
0:1888 8648 24501 7584 20043 17487 12025 11022
0:13599 11022 2671 15228 24501 2478 18500 3476
0:11314 25096 16557 12100 22516 8628 8257 18033
0:8628 1506 3898 16125 15407 1823 18583 18033
0:17487 9495 4080 22119 15791 2671 24142 14524
0:15949 9063 9599 23832 20571 1823 10546 18116
0:20710 1888 8257 17616 5788 13303 6175 23113
0:12387 17036 1888 16694 8865 8648 715 19633
0:9599 9063 23832 15949 25217 18116 18571 5240
0:11844 25217 8707 9063 1823 16203 17848 18571
0:7584 18481 2762 13467 6181 715 19633 25485
1:14108 22889 5513 6641 19754 13599 18532 20043
0:12025 19590 3704 24882 11679 18541 17293 22889
0:15615 19865 865 6071 3690 17674 11718 24870
0:6205 24456 23507 22889 16413 21086 17699 18867
0:4936 24553 4394 265 849 12189 20593 9571
0:8628 5273 2674 23990 12541 19590 23313 21076
0:20823 8865 16175 25555 22889 12552 15069 17539
0:12219 19754 15542 8257 10304 18328 16694 3898
0:8865 2533 18033 5649 21681 23646 19092 20654
0:3704 2571 9431 25225 19487 856 12079 714
0:25292 2248 23608 17710 1888 4394 17487 13465
0:19111 6226 20654 10950 10669 12098 17857 7120
0:24431 10027 16793 8217 16260 18541 12025 22388
0:16694 11936 2671 10011 2248 24554 10296 19229
0:13016 4936 3131 2671 10011 13130 19360 15407
0:16694 8865 17487 20823 3301 21086 20654 11503
0:22889 21710 17239 17487 7444 15833 14227 19111
0:2248 23114 12025 138 5223 6226 19590 20064
0:16694 322 23990 19590 17036 15143 20043 2571
0:400 22889 20202 16846 17036 10351 11314 12680
0:22889 25652 15143 17036 865 5513 19865 24870
0:19017 24142 17487 8331 16413 2581 9981 3281
0:5217 12922 19754 16125 8419 19633 8257 16254
0:2248 4196 7120 13926 23383 9252 9571 11740
1:25873 16694 21998 22889 8865 9495 4754 23113
1:10779 8865 8648 16793 15053 9778 17107 13537
1:1888 20593 3554 4839 6916 2671 13599 16793
0:5582 2571 15564 18532 10942 7584 9197 1905
0:17071 715 16694 6181 25103 9511 6705 6198
0:2571 7955 8865 25181 18532 8166 6282 12552
1:17036 3476 7584 10779 23398 25181 9981 18532
0:23337 17487 22388 18328 4710 14153 8257 22889
0:20064 15407 18532 10011 15094 20043 6226 4754
0:19754 19659 21086 15094 7874 16125 21827 22854
0:12025 15053 16175 25555 15094 13290 22388 18328
0:715 5550 16694 7874 6705 16583 7421 8648
0:17036 6175 1888 5165 16694 14227 3871 19844
0:17487 22027 19111 21710 18766 20654 265 22522
1:9222 6774 24431 10117 6916 2533 23608 18558
0:17487 25873 13599 21170 25968 10950 6916 11530
1:15094 21086 12007 1423 4545 3898 14681 10950
0:9222 23695 6774 10117 715 24431 12099 6705
0:3386 193 16846 16771 11257 14760 455 22003
0:16694 715 17036 6705 5550 7731 24553 17071
0:9510 13599 2719 16986 24501 11022 8166 1414
0:15407 2571 25181 13599 10627 24142 5273 9357
0:25873 18532 16793 3131 7364 15069 17105 15453
0:22889 322 25225 1370 25181 400 14688 25825
0:20859 13599 11022 3335 17105 17036 24398 3131
0:9599 9063 15949 25217 16694 1823 5240 23832
0:8257 15894 2674 22027 5788 1888 24639 13341
0:6226 20043 12025 7584 10324 13226 10011 21508
0:265 4936 6226 13467 16496 4394 15296 16694
0:2248 16408 13706 18440 9571 4936 5788 4394
0:2581 19590 8576 715 8865 21076 19345 12872
0:17699 8865 16175 25555 11257 12219 903 15791
0:4754 17487 8865 5982 19092 13858 22027 20823
0:19754 16793 16694 5129 10304 8865 25181 21073
0:9416 16846 17216 16771 14760 11257 20202 1954
0:5788 19590 8325 4710 3898 18876 20710 16408
0:19590 16125 22388 3131 23419 1012 227 9160
0:10351 22516 11825 22889 15407 25825 17216 25181
0:3704 2571 9431 25225 19487 856 12079 714
0:18532 23608 16413 15053 8648 7732 10779 21147
0:25873 16793 13599 17487 21710 4839 15069 24128
0:5788 6945 12550 9547 16408 16694 16951 9778
0:11257 16846 22003 12680 14760 16771 20202 455
0:5331 16793 5788 9222 2674 23990 856 8601
0:8820 5440 5649 16175 25555 22119 1423 22522
0:22518 25873 22889 8865 21073 16793 16175 25555
0:12025 19590 17105 9431 24639 20490 22388 715
0:20680 19633 10324 24142 23058 12922 138 21485
0:16311 8648 24142 6916 16793 4839 6205 2671
0:23990 5331 16793 2674 3958 24431 19111 10942
0:5079 9664 11008 25873 12112 5788 22388 13467
0:8628 3898 8257 25873 16694 21710 15829 5788
0:9778 19345 14842 11995 17819 4754 4196 19590
0:10669 2571 3866 20307 13599 24882 19754 1012
0:13599 22566 11022 18500 25664 24501 2478 16986
0:12749 11008 8648 1888 18033 9664 7732 15053
0:9222 24431 12099 25418 6774 10117 9495 22790
0:2571 21827 25181 15564 22854 13881 5582 17449
0:8648 10669 7584 8257 2762 19754 22516 16413
0:19659 15094 19590 400 22889 22516 16694 4196
0:7584 16793 19633 4839 10568 3625 20680 8648
0:2083 13926 9778 12550 16951 3704 3131 19590
0:97 17487 4560 22027 20823 2671 6205 5788
0:16793 4839 24142 2533 2671 6226 6916 2316
0:16793 17487 24882 6226 5513 8257 3281 12219
0:10942 12236 2674 23990 13389 8576 8407 8628
0:15615 904 865 3690 19865 6071 24870 17674
0:8257 16793 15833 17674 4710 5513 7584 2248
0:24377 24427 6181 400 15453 16413 13196 2581
0:16175 25555 25873 3131 12025 6282 8865 22388
0:19111 10324 7874 138 21508 15796 17107 15094
0:14914 15053 8865 1888 265 2320 19111 21711
0:8628 16694 19754 2248 16900 3281 11314 17616
0:10819 16694 25873 17036 51 15258 17105 1888
0:16846 22003 11257 20202 14760 16771 455 3386
0:13599 25873 15069 17487 8084 16793 5273 22889
0:5773 24561 18033 13036 8257 3898 19754 2531
0:11314 22516 18541 13331 24639 25485 19590 21508
1:13599 16793 1926 16175 25555 18543 5440 16951
0:16793 21508 23507 3958 9778 24427 1888 15184
0:10011 4055 6226 3907 10296 1888 20064 13467
0:9285 19590 16771 16846 9571 14760 193 5788
0:16793 10324 21076 10942 2674 3958 17699 23507
0:6071 7732 15053 17229 24870 1012 15615 1022
0:2531 8865 10467 17188 13036 9547 5649 11503
0:16793 13926 19111 16986 21508 15796 6205 4839
0:12025 11530 9664 16557 11008 24090 12112 23127
0:1423 6226 16175 25555 16951 4055 12219 7209
0:16557 22516 9050 12025 13578 10990 24882 7584
0:1888 8648 23113 4196 16413 8865 2248 20710
0:9222 24431 12099 19229 17710 19345 17819 9511
0:5730 24142 138 17107 24401 10942 23313 16793
0:24431 9510 6113 6205 3958 8217 16260 17239
0:13599 22889 2571 7447 25181 11022 16793 2478
0:11867 1012 10950 5788 8257 13129 18532 14108
0:10946 2248 17616 17500 8419 1823 8628 8257
0:19590 6774 24882 10117 24639 1423 10627 1634
1:355 17487 13130 714 22233 2571 12219 25096
0:4977 4545 19111 1888 2320 8576 849 24553
0:16793 2248 9222 4839 19590 3704 25873 22889
0:16625 22516 16557 10942 11314 10069 18532 16008
1:16793 20710 1888 7584 16413 4839 2581 8648
0:19865 17674 6659 15615 865 24870 6071 3690
0:16694 4196 17036 13879 24553 20593 2248 22516
1:3989 8628 8865 715 21073 19590 16694 13292
0:1823 3625 9853 9063 19633 9599 10546 11844
0:16793 8576 2571 24398 3704 17710 24882 3131
0:17487 21170 16860 25873 24128 6181 11022 16719
0:4754 23646 19844 20064 7209 2671 10011 1506
0:2571 21637 17487 22233 25096 3866 16583 11314
0:17487 10950 21710 24427 25958 3554 23608 22516
0:16694 2248 3898 19754 15407 4196 18583 11314
0:16512 14227 5165 15407 1888 2320 3958 17487
0:5986 8648 15053 19590 11257 13505 13303 18630
